"event";"anger";"contempt";"disgust";"fear";"happiness";"neutral";"sadness";"surprise";"long_date";"ret_d0"
1101;0,0330723544725888;0,00427227539834033;0,00303211038847631;0,000239596644994119;0,0278803113771296;0,890004976971111;0,0246444741471196;0,0168539016717374;"13.01.11";0,0126785531937952
1102;0,0254481676527463;0,00261744994416933;0,00170700466933997;0,000148354432173;0,0295481361055789;0,909434591946994;0,025428249166813;0,00566804541930356;"03.02.11";-0,0057128195391638
1103;0,0241027753954791;0,0033804732346582;0,00221744308349403;0,000197045323024492;0,00704925845146697;0,9229868915;0,0175952780453644;0,0224708342712136;"03.03.11";0,00352912985420128
1104;0,0208341626495447;0,00394969193646619;0,00327987915494089;0,000529427244258455;0,0192014924258023;0,897155245394954;0,0263327343796674;0,0287173661504205;"07.04.11";-0,00261990834190928
1105;0,023767404449629;0,00242547759551048;0,00310073827115867;0,000104821469269428;0,00640088672820461;0,885010248626667;0,0738611699955117;0,00532925337011305;"05.05.11";-0,00863239408947103
1106;0,0153815893717214;0,00354755864715695;0,00232849730274506;0,000241944155739936;0,0273140499512952;0,898145079986764;0,0383987828432169;0,0146424968598256;"09.06.11";0,00946891380922943
1107;0,0211655668089145;0,00362307326302892;0,00319437042788367;0,000305829252924636;0,0119256461977846;0,917042106974699;0,0267424706006446;0,0160009362690725;"07.07.11";0,00419539734832819
1108;0,0200063842436957;0,0030272451683536;0,00262711970404334;0,000175525102286031;0,00987787466966567;0,928109509929039;0,0254139631836638;0,0107623788370265;"04.08.11";-0,0342469263320563
1109;0,0275619759318859;0,00316246569904579;0,00208965321594096;0,000138282697945426;0,0218098670090746;0,906852331322657;0,026182292304841;0,0122031310310159;"08.09.11";0,0056880938656354
1110;0,0646343281070519;0,00711903853137205;0,00818223209834905;0,000237121075075559;0,0828419970939157;0,799098484974217;0,0227736192139431;0,0151131797238116;"06.10.11";0,0318236044452194
1111;0,000831711098552738;0,00601295018996103;0,000624532043694863;6,07229033610186e-05;0,0366737886373803;0,893972175234173;0,0608802749035816;0,000943844831413846;"03.11.11";0,0244575757879859
1112;0,000976685175733946;0,00821651142260706;0,000717803352971615;7,10863389077642e-05;0,0707476568106733;0,875740854477296;0,0413886000903834;0,00214080234553116;"08.12.11";-0,0242507620742065
1201;0,000325506255078885;0,00452732716335;0,000268259484856816;1,0791555045741e-05;0,0332359958877634;0,92196819443346;0,0393580951396578;0,000305830401720271;"12.01.12";0,00270954058348094
1202;0,000217327798463046;0,00122141268383014;0,000250968877804003;7,65176758470774e-06;0,0163807702595913;0,916946329507064;0,0647168665863422;0,000258673435206945;"09.02.12";0,00374863007865756
1203;0,00024018262779345;0,000437327233767143;0,000159700695681641;1,81132711267062e-06;0,00977126711616122;0,941429197568389;0,0478286549205775;0,000131858039324306;"08.03.12";0,0217228930155138
1204;0,000264716575279051;0,00145679311132399;0,000201011319820544;7,44243144912834e-06;0,0201255697290068;0,940379426600904;0,0371658472999247;0,000399194005266837;"04.04.12";-0,024610610903708
1205;0,00128056738337477;0,0048220714352003;0,000940908350253656;1,75961674797024e-05;0,0630993943048515;0,830637982443282;0,0988115607252661;0,000389920131340829;"03.05.12";-0,00140286441073134
1206;0,00105417567883697;0,0121162035907618;0,000953521718907207;3,81197283925233e-05;0,0605936798685113;0,864213611210308;0,0598902436142108;0,00114044585718127;"06.06.12";0,0241555267145657
1207;0,00224771781884394;0,0196924897539088;0,00173493207501186;9,43734344699897e-05;0,0401930068299209;0,894190516017301;0,0398785462237024;0,00196841765180805;"05.07.12";-0,0118884524038104
1208;0,00193529738219721;0,00837443346121438;0,000752295300262872;3,65799302707575e-05;0,0459318827736676;0,880053192474431;0,0624271216518171;0,000489197537397512;"02.08.12";-0,0300109197628852
1209;0,00073066756798431;0,0080696923323365;0,000557457054847502;1,53521619401483e-05;0,0444482960266253;0,890917513951002;0,054746141130657;0,000514880444810757;"06.09.12";0,0340485829130501
1210;0,00172187778094457;0,00146041203592893;0,000848607003577475;4,01758036563975e-05;0,0711013526163237;0,88860578724744;0,0340975687194911;0,00212421910945647;"04.10.12";-0,00270212474869447
1211;0,00193154780779624;0,00823177520306227;0,00136664132618798;8,44939917234451e-05;0,0453820852108041;0,878918430981421;0,0620605033913333;0,00202452246771058;"08.11.12";1,33112930589263e-05
1212;0,00133031964602153;0,00434207342182833;0,000442466940067296;5,02577800764899e-05;0,0231812657356159;0,922730262800699;0,0472299626486457;0,000693389802949049;"06.12.12";0,00436790726240766
1301;0,00146624107048343;0,0118317006798472;0,000944147133360478;4,42670374836528e-05;0,0309818014564489;0,914471774594052;0,0389587998876431;0,00130126980848402;"10.01.13";0,00069243428709953
1302;0,000850803486183139;0,0147182452325066;0,000760122254079725;3,68021932476886e-05;0,0632970562942042;0,881321601405842;0,0379446939413436;0,00107067638295574;"07.02.13";-0,00742430888059198
1303;0,000872986141250292;0,0115483915203937;0,000553112695588862;5,37042779183373e-05;0,034074194639517;0,911941977895864;0,0399268443074033;0,00102878800220127;"07.03.13";0,00409271293357727
1304;0,00126059632627836;0,00784763387877237;0,000907898459632815;5,96975216702684e-05;0,0908450144137434;0,86666459867023;0,0314398467618506;0,000974714164172467;"04.04.13";-0,00666272074549112
1305;0,00143708594868668;0,0143862534235567;0,000854588352956308;8,71622165593428e-05;0,0712449564938209;0,856772064632994;0,0543926755212442;0,000825213813454869;"02.05.13";0,00264184619469421
1306;0,00103800256389074;0,00509926784209255;0,0011352472923668;7,1929176181814e-05;0,0200841739936839;0,921465970808296;0,0504638191774798;0,000641588446193359;"06.06.13";-0,0122222279637076
1307;0,00149364010206809;0,012040413341864;0,000500499132920457;0,000107425799791896;0,0566569325506174;0,8701923417193;0,0566915954778135;0,0023171521956486;"04.07.13";0,0294757077768024
1308;0,00068718247568341;0,00684278303171742;0,00039458552366199;3,06194137758515e-05;0,0299875567763945;0,912623476735936;0,0488381974932193;0,000595598346757437;"01.08.13";0,0146296527096665
1309;0,000546919556127619;0,00708311950232926;0,000263648994378262;1,49760861113238e-05;0,0886009983910346;0,855886890305459;0,0473459072194855;0,000257540538879088;"05.09.13";0,00576915407734502
1310;0,00125752102793157;0,0152013195280811;0,000569867251408102;4,48265760151842e-05;0,0490346050516638;0,884750305697094;0,0482722138784955;0,000869341488301336;"02.10.13";-0,00501292696223721
1311;0,00119516985258975;0,00492464835403291;0,000562908114453101;4,64382467081521e-05;0,0356912065495807;0,900286949736712;0,0565270329310582;0,000765647434419168;"07.11.13";-0,0043911079817982
1312;0,00209392058012044;0,00731878498128754;0,000826382246664778;1,67962746429009e-05;0,0692436303084199;0,876892978375103;0,0431914483164157;0,000416060122531833;"05.12.13";-0,0129000903146708
1401;0,00140861923698243;0,0049088109684877;0,000868123076056017;4,75393266289663e-05;0,0380779525202539;0,902879132944937;0,0501324823844966;0,00167734005735777;"09.01.14";-0,00656097862064176
1402;0,00122592870102951;0,0113461651437673;0,00102025888023245;7,89441131415173e-05;0,0281274086017228;0,90476428715375;0,051608827050625;0,001828179602469;"06.02.14";0,016295281642551
1403;0,00174773787469083;0,00524555452931076;0,00102982307486759;7,11490347978803e-05;0,0305511867408339;0,931612593641959;0,027336670422798;0,00240528522185206;"06.03.14";0,0027305728495024
1404;0,00222214869666133;0,0151979748660578;0,00129712906534236;8,81287802225615e-05;0,0767634559330504;0,8404498751488;0,0618913918807616;0,00208989522703428;"03.04.14";0,00605782051483161
1405;0,000744280090010296;0,00938358019045243;0,000537944177879974;1,37058497546457e-05;0,0102825165797398;0,955794856374517;0,0220243096682111;0,0012188066850513;"08.05.14";0,0141249106709378
1406;0,00115583222264806;0,00695523328035887;0,000723341474246546;4,57208855983401e-05;0,0484392167101315;0,880381728317145;0,061610713880384;0,000688213926752075;"05.06.14";0,0089930829328464
1407;0,000567382310821053;0,00496836279681053;0,000617777136125263;6,69585354313316e-05;0,0598110386406474;0,869474441631579;0,0633959875736842;0,00109804505412326;"03.07.14";0,0115320233881304
1408;0,00104759141826733;0,00838799358321863;0,00103700083039546;9,09242568221981e-05;0,0379328919758499;0,888705170284599;0,061506336489692;0,0012920908494469;"07.08.14";-0,0122883574337121
1409;0,00184071634667795;0,0146165444702181;0,00137309638801399;0,000208203400554961;0,0584819667967173;0,86199739449675;0,0590498295771565;0,00243224824241175;"04.09.14";0,0181462887251307
1410;0,00368142426951172;0,00831361537652462;0,00184852070463348;0,000540174270182993;0,0441340422556128;0,871460282943011;0,066671544632957;0,00335039504611231;"02.10.14";-0,0277498442136522
1411;0,00122569361697173;0,0115647611411439;0,000877222490002949;6,92623966480479e-05;0,0831432626945233;0,85617256232504;0,0452905206198156;0,001656714339183;"06.11.14";0,00340380081926694
1412;0,00261047083396388;0,014493137701854;0,00136263901390658;7,58327329229622e-05;0,0538787836523674;0,845972267694687;0,0782986174688617;0,00330825039920433;"04.12.14";-0,0173878959355782
1501;0,00220035059459547;0,0127535442495224;0,00151953833019165;7,74454115687264e-05;0,0347699174039038;0,863244783782077;0,083276791455441;0,00215762973097463;"22.01.15";0,0161835844088798
1503;0,00192488045890163;0,00970369182316786;0,000771999346686601;4,04796562804509e-05;0,0477970644019489;0,89616221354488;0,0407873856886373;0,00281228342370718;"05.03.15";0,00970493124476057
1504;0,00228575073194405;0,0297471171827123;0,00119177322563091;0,000165561131935971;0,0925661924731486;0,822823002626418;0,0479796687868764;0,00324093486686652;"15.04.15";0,00502599003098947
1506;0,0011423237330815;0,00836060267976502;0,000592199658164416;2,06301087106107e-05;0,0190480467683988;0,919341056452422;0,0508930774381482;0,000602062974524127;"03.06.15";0,00615599453549165
1507;0,00194251932448852;0,0114043862026239;0,000497443071876497;3,06519290249578e-05;0,0218354328150328;0,926502495231638;0,0369084897069209;0,00087858180321363;"16.07.15";0,0144994283730611
1509;0,00139857417714886;0,0155447233826061;0,00056950470904053;3,50930329226801e-05;0,0123475453476227;0,923656796575972;0,0445055452104005;0,00194221726938663;"03.09.15";0,0222663629335567
1510;0,00183174213300425;0,011683008140927;0,00078610521946844;6,68588881194558e-05;0,0915526854815227;0,84497583152638;0,048195269773365;0,000908498209121039;"22.10.15";0,0247171116184788
1512;0,00218847336215301;0,00484413296943802;0,00156553311768846;0,000196658078137971;0,0557406398591052;0,863518525441582;0,0677510191541889;0,00419501799970657;"03.12.15";-0,0361312020997134
1601;0,00353786576889143;0,0201976336063528;0,00147430978443316;0,000290821271894853;0,0396461138447548;0,883285588245;0,0438975749591674;0,00767009249590984;"21.01.16";0,0212742411869309
1603;0,00232909034317184;0,0141998235808305;0,00109325358912632;7,70555184430127e-05;0,0367430634485237;0,892928062132948;0,0506110463473563;0,0020186054662815;"10.03.16";-0,0150547844561209
1604;0,00833095755705094;0,0271900025314147;0,00294736701599438;0,000379034533047627;0,0363077056009939;0,878965209469373;0,0343922182985463;0,0114875047852289;"21.04.16";0,00291771744059321
